user_id,mental_state,books_preferences,music_preferences,film_preferences
631,sad,"['Young Adult', 'Classics', 'Self Help']","['pop', 'dance', 'blues']","['Adventure', 'Fantasy', 'Romance']"
631,stressed,"['LGBT', 'Memoir', 'Young Adult']","['alternative', 'indie', 'new-age']","['Western', 'Sci-Fi', 'Animation']"
631,relaxed,"['Religion', ""Children's"", 'Chick Lit']","['soul', 'world-music', 'electro']","['Fantasy', 'Horror', 'Children']"
632,happy,"['Fiction', 'Crime', 'Horror']","['indie', 'blues', 'electronic']","['Children', 'Comedy', 'Adventure']"
632,sad,"['Poetry', 'Paranormal', 'Young Adult']","['blues', 'dance', 'electro']","['Horror', 'Comedy', 'Children']"
632,stressed,"['Music', 'Sports', 'Business']","['blues', 'rock', 'dance']","['Adventure', 'Children', 'Sci-Fi']"
632,relaxed,"[""Children's"", 'Classics', 'Psychology']","['rock', 'world-music', 'new-age']","['Animation', 'Fantasy', 'Romance']"
633,happy,"['Self Help', 'Classics', 'Spirituality']","['electro', 'world-music', 'blues']","['Children', 'Animation', 'Adventure']"
633,sad,"['Humor', 'Young Adult', 'Music']","['blues', 'electronic', 'metal']","['Adventure', 'Romance', 'Animation']"
633,stressed,"['Humor', 'Paranormal', 'Art']","['new-age', 'electronic', 'soul']","['Sci-Fi', 'Horror', 'Adventure']"
633,relaxed,"['Business', 'Science', 'Classics']","['folk', 'rock', 'electro']","['Horror', 'Animation', 'Adventure']"
634,happy,"['Science', 'Historical Fiction', 'Religion']","['soul', 'blues', 'dance']","['Romance', 'Sci-Fi', 'Adventure']"
634,sad,"['Classics', 'Mystery', 'Sports']","['electronic', 'pop', 'alternative']","['Fantasy', 'Western', 'Adventure']"
634,stressed,"['Business', 'Thriller', 'Romance']","['pop', 'electro', 'alternative']","['Adventure', 'Horror', 'Comedy']"
634,relaxed,"['Philosophy', 'Business', 'Religion']","['blues', 'soul', 'alternative']","['Sci-Fi', 'Fantasy', 'Romance']"
635,happy,"['Romance', 'Religion', 'Young Adult']","['folk', 'electro', 'rock']","['Comedy', 'Adventure', 'Western']"
635,sad,"['Humor', 'Spirituality', ""Children's""]","['dance', 'world-music', 'indie']","['Sci-Fi', 'Adventure', 'Horror']"
635,stressed,"['Travel', 'Business', 'Self Help']","['folk', 'electronic', 'metal']","['Sci-Fi', 'Adventure', 'Comedy']"
635,relaxed,"['Humor', 'History', 'Classics']","['world-music', 'pop', 'folk']","['Fantasy', 'Children', 'Western']"
636,happy,"['Sports', 'Paranormal', 'LGBT']","['soul', 'alternative', 'electro']","['Children', 'Adventure', 'Sci-Fi']"
636,sad,"['Memoir', 'Historical Fiction', ""Children's""]","['electronic', 'pop', 'folk']","['Romance', 'Comedy', 'Western']"
636,stressed,"['Paranormal', 'Psychology', 'Business']","['folk', 'new-age', 'electro']","['Romance', 'Horror', 'Children']"
636,relaxed,"['Romance', 'Art', 'Mystery']","['world-music', 'new-age', 'metal']","['Western', 'Animation', 'Horror']"
637,happy,"['Fiction', 'Horror', 'Nonfiction']","['soul', 'electronic', 'new-age']","['Sci-Fi', 'Horror', 'Comedy']"
637,sad,"['Self Help', 'Psychology', 'Mystery']","['rock', 'indie', 'folk']","['Comedy', 'Horror', 'Romance']"
637,stressed,"['Religion', 'Graphic Novels', 'Music']","['blues', 'world-music', 'soul']","['Children', 'Comedy', 'Western']"
637,relaxed,"['Religion', 'Spirituality', 'Biography']","['soul', 'metal', 'pop']","['Animation', 'Adventure', 'Horror']"
638,happy,"['Self Help', 'Science', 'Young Adult']","['pop', 'folk', 'rock']","['Adventure', 'Western', 'Sci-Fi']"
638,sad,"[""Children's"", 'Business', 'Science Fiction']","['folk', 'pop', 'soul']","['Romance', 'Animation', 'Children']"
638,stressed,"['Psychology', 'Thriller', 'Self Help']","['new-age', 'soul', 'blues']","['Sci-Fi', 'Comedy', 'Romance']"
638,relaxed,"['Nonfiction', 'History', 'Sports']","['pop', 'alternative', 'blues']","['Romance', 'Comedy', 'Western']"
639,happy,"['Science Fiction', 'Religion', 'Spirituality']","['world-music', 'rock', 'blues']","['Fantasy', 'Children', 'Comedy']"
639,sad,"['Poetry', 'Graphic Novels', 'Psychology']","['blues', 'soul', 'rock']","['Fantasy', 'Children', 'Western']"
639,stressed,"['Crime', 'Fiction', 'Science Fiction']","['electro', 'rock', 'folk']","['Animation', 'Romance', 'Comedy']"
639,relaxed,"['Spirituality', 'Horror', 'Crime']","['pop', 'world-music', 'metal']","['Adventure', 'Western', 'Horror']"
640,happy,"['Spirituality', 'Philosophy', 'Poetry']","['folk', 'blues', 'indie']","['Sci-Fi', 'Animation', 'Western']"
640,sad,"['Thriller', 'Science', 'Comics']","['folk', 'electronic', 'electro']","['Fantasy', 'Horror', 'Comedy']"
640,stressed,"['Business', 'Romance', 'Historical Fiction']","['dance', 'electronic', 'alternative']","['Sci-Fi', 'Western', 'Romance']"
640,relaxed,"['Romance', 'Science', 'Mystery']","['world-music', 'alternative', 'metal']","['Western', 'Sci-Fi', 'Animation']"
641,happy,"['Mystery', 'Sports', 'Nonfiction']","['electronic', 'new-age', 'electro']","['Sci-Fi', 'Western', 'Children']"
641,sad,"['History', ""Children's"", 'Young Adult']","['folk', 'blues', 'soul']","['Fantasy', 'Horror', 'Western']"
641,stressed,"['Romance', 'Psychology', 'Religion']","['alternative', 'rock', 'indie']","['Fantasy', 'Romance', 'Comedy']"
641,relaxed,"['Memoir', 'Philosophy', 'Thriller']","['soul', 'folk', 'world-music']","['Western', 'Romance', 'Children']"
642,happy,"['History', 'Business', 'Crime']","['electronic', 'new-age', 'metal']","['Children', 'Adventure', 'Fantasy']"
642,sad,"['Chick Lit', 'Business', 'Science']","['world-music', 'new-age', 'blues']","['Adventure', 'Comedy', 'Fantasy']"
642,stressed,"['Classics', 'Memoir', 'Biography']","['world-music', 'metal', 'new-age']","['Western', 'Romance', 'Horror']"
642,relaxed,"['Spirituality', 'Young Adult', 'Graphic Novels']","['new-age', 'alternative', 'folk']","['Western', 'Adventure', 'Romance']"
643,happy,"['Self Help', 'History', 'Music']","['new-age', 'electronic', 'folk']","['Animation', 'Fantasy', 'Adventure']"
643,sad,"['Music', 'Chick Lit', 'Psychology']","['folk', 'alternative', 'electro']","['Horror', 'Western', 'Fantasy']"
643,stressed,"[""Children's"", 'Crime', 'Romance']","['blues', 'metal', 'electronic']","['Adventure', 'Horror', 'Western']"
643,relaxed,"['Religion', 'Young Adult', 'Sports']","['indie', 'world-music', 'dance']","['Adventure', 'Western', 'Children']"
644,happy,"['Paranormal', 'Sports', 'Nonfiction']","['metal', 'new-age', 'pop']","['Animation', 'Western', 'Fantasy']"
644,sad,"['Religion', 'Biography', 'Travel']","['metal', 'electronic', 'indie']","['Comedy', 'Western', 'Children']"
644,stressed,"['Science', 'Mystery', 'Graphic Novels']","['blues', 'new-age', 'dance']","['Adventure', 'Western', 'Horror']"
644,relaxed,"['Young Adult', 'Romance', 'Humor']","['pop', 'alternative', 'world-music']","['Horror', 'Western', 'Sci-Fi']"
645,happy,"['Business', 'Humor', 'Travel']","['folk', 'alternative', 'new-age']","['Sci-Fi', 'Comedy', 'Adventure']"
645,sad,"['Nonfiction', 'LGBT', 'Travel']","['dance', 'alternative', 'blues']","['Sci-Fi', 'Children', 'Comedy']"
645,stressed,"['Business', 'Art', 'Business']","['blues', 'world-music', 'folk']","['Animation', 'Sci-Fi', 'Comedy']"
645,relaxed,"['Spirituality', ""Children's"", 'Philosophy']","['folk', 'blues', 'electronic']","['Fantasy', 'Adventure', 'Horror']"
646,happy,"['Mystery', 'Business', 'Science Fiction']","['electro', 'indie', 'rock']","['Western', 'Animation', 'Sci-Fi']"
646,sad,"['Poetry', 'History', 'Memoir']","['electronic', 'new-age', 'dance']","['Animation', 'Adventure', 'Fantasy']"
646,stressed,"['Nonfiction', 'LGBT', 'Fiction']","['folk', 'soul', 'electronic']","['Comedy', 'Western', 'Children']"
646,relaxed,"['LGBT', 'Fiction', 'Historical Fiction']","['soul', 'world-music', 'folk']","['Sci-Fi', 'Comedy', 'Romance']"
647,happy,"['Paranormal', 'Business', 'Thriller']","['electro', 'blues', 'soul']","['Children', 'Animation', 'Adventure']"
647,sad,"['Horror', 'Science Fiction', 'Business']","['blues', 'rock', 'world-music']","['Sci-Fi', 'Adventure', 'Comedy']"
647,stressed,"['Business', 'Psychology', 'Comics']","['indie', 'electronic', 'soul']","['Adventure', 'Romance', 'Horror']"
647,relaxed,"['History', 'Classics', 'Poetry']","['world-music', 'blues', 'folk']","['Romance', 'Sci-Fi', 'Children']"
648,happy,"['Humor', 'Nonfiction', 'Classics']","['indie', 'pop', 'soul']","['Western', 'Fantasy', 'Adventure']"
648,sad,"['Business', 'Travel', 'Thriller']","['electronic', 'indie', 'dance']","['Romance', 'Adventure', 'Children']"
648,stressed,"['Science', 'Romance', 'Graphic Novels']","['pop', 'soul', 'rock']","['Children', 'Comedy', 'Romance']"
648,relaxed,"['Fiction', 'Chick Lit', ""Children's""]","['rock', 'soul', 'blues']","['Children', 'Horror', 'Western']"
649,happy,"['Poetry', 'Chick Lit', 'Fiction']","['blues', 'folk', 'alternative']","['Fantasy', 'Animation', 'Adventure']"
649,sad,"[""Children's"", 'Science Fiction', 'Travel']","['new-age', 'indie', 'alternative']","['Horror', 'Sci-Fi', 'Children']"
649,stressed,"['Art', 'Historical Fiction', 'Crime']","['new-age', 'electro', 'indie']","['Animation', 'Horror', 'Fantasy']"
649,relaxed,"['Young Adult', 'Fiction', 'Music']","['pop', 'new-age', 'world-music']","['Children', 'Adventure', 'Animation']"
650,happy,"['Paranormal', 'Science Fiction', 'Crime']","['indie', 'world-music', 'electro']","['Animation', 'Fantasy', 'Horror']"
650,sad,"['Business', ""Children's"", 'Nonfiction']","['world-music', 'indie', 'folk']","['Western', 'Romance', 'Children']"
650,stressed,"['Art', 'Memoir', 'Classics']","['metal', 'soul', 'rock']","['Adventure', 'Romance', 'Western']"
650,relaxed,"['Fiction', 'Self Help', 'Memoir']","['new-age', 'soul', 'indie']","['Comedy', 'Horror', 'Adventure']"
651,happy,"['Religion', ""Children's"", 'Humor']","['rock', 'indie', 'blues']","['Sci-Fi', 'Adventure', 'Animation']"
651,sad,"['Graphic Novels', 'LGBT', 'Nonfiction']","['folk', 'electro', 'world-music']","['Romance', 'Animation', 'Horror']"
651,stressed,"['Philosophy', 'Psychology', 'Memoir']","['rock', 'pop', 'electro']","['Western', 'Adventure', 'Romance']"
651,relaxed,"['Classics', 'Spirituality', 'LGBT']","['soul', 'pop', 'indie']","['Children', 'Animation', 'Western']"
652,happy,"['Young Adult', 'Science Fiction', 'Fiction']","['pop', 'rock', 'electro']","['Horror', 'Romance', 'Western']"
652,sad,"['Biography', 'Chick Lit', 'Sports']","['dance', 'metal', 'blues']","['Romance', 'Comedy', 'Horror']"
652,stressed,"['Philosophy', 'Classics', 'Business']","['folk', 'blues', 'indie']","['Horror', 'Adventure', 'Animation']"
652,relaxed,"['Classics', 'Crime', 'Paranormal']","['blues', 'rock', 'metal']","['Animation', 'Romance', 'Children']"
653,happy,"['Horror', 'Thriller', 'Fiction']","['world-music', 'indie', 'blues']","['Adventure', 'Western', 'Romance']"
653,sad,"['Romance', 'Mystery', 'Nonfiction']","['rock', 'electronic', 'dance']","['Children', 'Animation', 'Comedy']"
653,stressed,"['History', 'Self Help', 'Historical Fiction']","['electro', 'indie', 'soul']","['Children', 'Animation', 'Comedy']"
653,relaxed,"['Sports', 'Science Fiction', 'Memoir']","['world-music', 'alternative', 'pop']","['Children', 'Romance', 'Sci-Fi']"
654,happy,"['History', ""Children's"", 'Memoir']","['indie', 'new-age', 'rock']","['Adventure', 'Horror', 'Comedy']"
654,sad,"['Self Help', 'Chick Lit', 'LGBT']","['folk', 'blues', 'electronic']","['Comedy', 'Western', 'Animation']"
654,stressed,"['Science', 'Thriller', 'Psychology']","['indie', 'metal', 'blues']","['Fantasy', 'Sci-Fi', 'Western']"
654,relaxed,"['Fiction', 'Crime', 'Travel']","['soul', 'world-music', 'folk']","['Horror', 'Adventure', 'Children']"
655,happy,"['History', 'Romance', ""Children's""]","['folk', 'alternative', 'dance']","['Western', 'Fantasy', 'Romance']"
655,sad,"['Humor', 'Classics', 'Business']","['rock', 'indie', 'world-music']","['Fantasy', 'Western', 'Comedy']"
655,stressed,"['Religion', 'Religion', 'Comics']","['indie', 'electronic', 'rock']","['Western', 'Animation', 'Romance']"
655,relaxed,"['Religion', 'Philosophy', 'Science']","['indie', 'new-age', 'folk']","['Adventure', 'Animation', 'Western']"
656,happy,"['Philosophy', 'Business', 'Crime']","['electronic', 'alternative', 'folk']","['Adventure', 'Romance', 'Horror']"
656,sad,"['Business', 'Classics', 'Poetry']","['dance', 'alternative', 'pop']","['Sci-Fi', 'Romance', 'Fantasy']"
656,stressed,"['Art', 'Thriller', 'Self Help']","['new-age', 'indie', 'metal']","['Animation', 'Children', 'Fantasy']"
656,relaxed,"['Travel', 'Paranormal', 'Sports']","['electronic', 'rock', 'soul']","['Animation', 'Fantasy', 'Western']"
657,happy,"['Science Fiction', 'Comics', 'Business']","['electronic', 'rock', 'dance']","['Adventure', 'Sci-Fi', 'Fantasy']"
657,sad,"['Art', ""Children's"", 'LGBT']","['electro', 'electronic', 'dance']","['Animation', 'Children', 'Adventure']"
657,stressed,"['Crime', ""Children's"", 'Philosophy']","['electronic', 'metal', 'pop']","['Children', 'Horror', 'Sci-Fi']"
657,relaxed,"['Self Help', 'Poetry', 'Classics']","['blues', 'electro', 'rock']","['Animation', 'Sci-Fi', 'Adventure']"
658,happy,"['Crime', 'Historical Fiction', 'History']","['indie', 'metal', 'rock']","['Fantasy', 'Sci-Fi', 'Western']"
658,sad,"['Paranormal', 'Biography', 'Crime']","['indie', 'blues', 'electronic']","['Animation', 'Sci-Fi', 'Horror']"
658,stressed,"['Philosophy', 'Graphic Novels', 'Chick Lit']","['new-age', 'electronic', 'folk']","['Adventure', 'Comedy', 'Fantasy']"
658,relaxed,"['Fiction', 'Self Help', 'Memoir']","['indie', 'electronic', 'dance']","['Fantasy', 'Romance', 'Adventure']"
659,happy,"['Religion', 'Crime', 'Psychology']","['electro', 'metal', 'folk']","['Children', 'Fantasy', 'Adventure']"
659,sad,"['Art', 'Romance', 'Psychology']","['blues', 'rock', 'folk']","['Adventure', 'Horror', 'Fantasy']"
659,stressed,"['History', 'Religion', 'Art']","['world-music', 'electro', 'metal']","['Adventure', 'Comedy', 'Sci-Fi']"
659,relaxed,"['Paranormal', 'Crime', 'Biography']","['blues', 'indie', 'metal']","['Sci-Fi', 'Comedy', 'Fantasy']"
660,happy,"['Graphic Novels', 'Religion', 'Sports']","['pop', 'blues', 'dance']","['Fantasy', 'Animation', 'Romance']"
660,sad,"['Comics', 'Poetry', 'Science Fiction']","['world-music', 'dance', 'rock']","['Fantasy', 'Western', 'Children']"
660,stressed,"['Crime', 'Sports', 'Poetry']","['electro', 'metal', 'world-music']","['Horror', 'Animation', 'Fantasy']"
660,relaxed,"['Graphic Novels', 'Nonfiction', 'Music']","['blues', 'world-music', 'folk']","['Comedy', 'Horror', 'Romance']"
661,happy,"['Spirituality', 'Science', 'Business']","['world-music', 'electro', 'electronic']","['Adventure', 'Sci-Fi', 'Animation']"
661,sad,"['Humor', 'Science Fiction', 'Chick Lit']","['new-age', 'world-music', 'metal']","['Romance', 'Fantasy', 'Children']"
661,stressed,"['Self Help', 'Religion', 'Humor']","['dance', 'soul', 'alternative']","['Western', 'Children', 'Romance']"
661,relaxed,"['Self Help', 'Romance', 'Sports']","['electronic', 'blues', 'soul']","['Romance', 'Comedy', 'Western']"
662,happy,"['Thriller', 'Science Fiction', 'Memoir']","['alternative', 'pop', 'electronic']","['Sci-Fi', 'Children', 'Adventure']"
662,sad,"['Romance', 'Young Adult', 'Sports']","['dance', 'world-music', 'indie']","['Horror', 'Children', 'Romance']"
662,stressed,"['Religion', 'Classics', 'Business']","['world-music', 'rock', 'pop']","['Sci-Fi', 'Romance', 'Western']"
662,relaxed,"['History', 'Science Fiction', 'Philosophy']","['folk', 'dance', 'alternative']","['Fantasy', 'Horror', 'Western']"
663,happy,"['Travel', 'Science Fiction', 'Memoir']","['new-age', 'pop', 'folk']","['Romance', 'Sci-Fi', 'Western']"
663,sad,"['Romance', 'Young Adult', 'Spirituality']","['folk', 'world-music', 'soul']","['Romance', 'Western', 'Children']"
663,stressed,"['Spirituality', 'Classics', 'History']","['soul', 'dance', 'new-age']","['Horror', 'Children', 'Animation']"
663,relaxed,"['Poetry', 'Romance', 'Religion']","['new-age', 'alternative', 'folk']","['Children', 'Western', 'Adventure']"
664,happy,"['Science', 'Religion', 'Music']","['pop', 'world-music', 'metal']","['Adventure', 'Sci-Fi', 'Western']"
664,sad,"['Mystery', 'Comics', 'Philosophy']","['new-age', 'pop', 'indie']","['Animation', 'Romance', 'Western']"
664,stressed,"['Mystery', 'Business', 'Chick Lit']","['soul', 'metal', 'indie']","['Romance', 'Comedy', 'Fantasy']"
664,relaxed,"['Business', 'Chick Lit', 'LGBT']","['blues', 'electro', 'new-age']","['Horror', 'Romance', 'Animation']"
665,happy,"['Horror', 'Science', 'Business']","['soul', 'dance', 'folk']","['Children', 'Fantasy', 'Western']"
665,sad,"['Crime', 'Mystery', 'Philosophy']","['dance', 'alternative', 'metal']","['Western', 'Animation', 'Adventure']"
665,stressed,"['Comics', 'Biography', 'Classics']","['blues', 'soul', 'alternative']","['Animation', 'Romance', 'Fantasy']"
665,relaxed,"['Romance', 'Nonfiction', 'Science Fiction']","['soul', 'electro', 'pop']","['Comedy', 'Sci-Fi', 'Romance']"
666,happy,"['Paranormal', 'Nonfiction', 'Religion']","['blues', 'pop', 'electronic']","['Children', 'Fantasy', 'Adventure']"
666,sad,"['Thriller', 'Science', 'Business']","['electronic', 'world-music', 'rock']","['Western', 'Comedy', 'Animation']"
666,stressed,"['Philosophy', 'Mystery', 'Comics']","['new-age', 'blues', 'electro']","['Animation', 'Comedy', 'Sci-Fi']"
666,relaxed,"['Memoir', 'Mystery', 'Nonfiction']","['metal', 'soul', 'indie']","['Fantasy', 'Adventure', 'Comedy']"
667,happy,"['Young Adult', 'Religion', ""Children's""]","['metal', 'dance', 'rock']","['Animation', 'Children', 'Horror']"
667,sad,"['Business', 'Art', 'Mystery']","['pop', 'electronic', 'alternative']","['Comedy', 'Romance', 'Adventure']"
667,stressed,"['Poetry', 'Philosophy', 'Business']","['folk', 'blues', 'indie']","['Animation', 'Adventure', 'Sci-Fi']"
667,relaxed,"['Spirituality', 'Comics', 'Music']","['pop', 'soul', 'alternative']","['Horror', 'Children', 'Comedy']"
668,happy,"['Self Help', 'Graphic Novels', 'History']","['electro', 'blues', 'pop']","['Romance', 'Comedy', 'Sci-Fi']"
668,sad,"['Sports', 'Science Fiction', 'Graphic Novels']","['indie', 'new-age', 'alternative']","['Sci-Fi', 'Romance', 'Western']"
668,stressed,"['Nonfiction', 'Music', 'Science']","['electro', 'metal', 'electronic']","['Fantasy', 'Romance', 'Children']"
668,relaxed,"['Romance', 'History', 'Nonfiction']","['pop', 'world-music', 'new-age']","['Sci-Fi', 'Horror', 'Western']"
669,happy,"['Religion', 'Thriller', 'Psychology']","['pop', 'new-age', 'blues']","['Children', 'Horror', 'Western']"
669,sad,"['Religion', 'Poetry', ""Children's""]","['metal', 'blues', 'electro']","['Children', 'Horror', 'Western']"
669,stressed,"['Chick Lit', 'Self Help', 'Art']","['new-age', 'alternative', 'folk']","['Animation', 'Sci-Fi', 'Romance']"
669,relaxed,"['Romance', 'Religion', 'Horror']","['pop', 'electro', 'new-age']","['Animation', 'Comedy', 'Fantasy']"
